 1,14884,16060,1176
 2,16684,16684,0
 3,16744,16744,0
 4,16812,16812,0
 5,16872,16872,0
 6,16908,16908,0
 7,16972,16972,0
 8,17040,17040,0
 9,17080,17080,0
 10,17144,17144,0
 11,17184,17184,0
 12,17228,17228,0
 13,17268,17268,0
 14,17312,17312,0
 15,17356,17356,0
 16,17416,17416,0
 17,17448,17448,0
 18,17508,17508,0
 19,17548,17548,0
 20,17608,17608,0
 21,17644,17644,0
 22,17680,17680,0
 23,17744,17744,0
 24,17792,17792,0
 25,17840,17840,0
 26,17896,17896,0
 27,17940,17940,0
 28,17976,17976,0
 29,18020,18020,0
 30,18060,18060,0
 31,18112,18112,0
 32,18168,18168,0
 33,18204,18204,0
 34,18248,18248,0
 35,18284,18284,0
 36,18316,18316,0
 37,18612,18612,0
 38,18668,18668,0
 39,18712,18712,0
 40,18756,18756,0
 41,18796,18796,0
 42,18844,18844,0
 43,18892,18900,8
 44,18944,18944,0
 45,18988,18988,0
 46,19040,19040,0
 47,19076,19076,0
 48,19116,19116,0
 49,19136,19136,0
 50,19168,19168,0
 51,19204,19204,0
 52,19240,19240,0
 53,19292,19292,0
 54,19332,19332,0
 55,19376,19376,0
 56,19420,19420,0
 57,19456,19456,0
 58,19476,19476,0
 59,19532,19532,0
 60,19576,19576,0
 61,19620,19620,0
 62,19656,19656,0
 63,19712,19712,0
 64,19756,19756,0
 65,19800,19800,0
 66,19840,19840,0
 67,19884,19884,0
 68,19932,19932,0
 69,19968,19968,0
 70,20024,20024,0
 71,20064,20064,0
 72,20108,20108,0
 73,20156,20156,0
 74,20188,20188,0
 75,20232,20232,0
 76,20276,20276,0
 77,20324,20324,0
 78,20364,20364,0
 79,20408,20408,0
 80,20428,20428,0
 81,20472,20472,0
 82,20508,20508,0
 83,20548,20548,0
 84,20604,20604,0
 85,20656,20656,0
 86,20964,20964,0
 87,21024,21024,0
 88,21072,21072,0
 89,21100,21100,0
 90,21124,21124,0
 91,21160,21160,0
 92,21200,21200,0
 93,21236,21236,0
 94,21276,21276,0
 95,21320,21320,0
 96,21356,21356,0
 97,21408,21408,0
 98,21444,21444,0
 99,21488,21488,0
 100,21516,21516,0
